nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
SUL;2022-04-05;7399.281999999998;231.2832;6963.934;217.6753
TELES PIRES;2022-04-05;4578.262;139.5647;3254.245;99.2031
BELO MONTE;2022-04-06;12519.875999999998;115.0911;11191.921999999999;102.8836
IGUACU;2022-04-06;3793.8759999999997;115.5198;3786.4049999999997;115.2923
ITAIPU;2022-04-06;3082.6347239999996;86.7457;3082.6347239999996;86.7457
MADEIRA;2022-04-06;10497.604;89.9917;7815.636;67.0003
MANAUS-AMAPA;2022-04-06;2559.5299999999997;168.4997;1100.1750000000002;72.427
NORDESTE;2022-04-06;9242.106000000002;79.8522;9193.541000000001;79.4326
NORTE;2022-04-06;17432.179;119.3714;5594.5869999999995;38.3104
PARANA;2022-04-06;19221.993276;72.0306;19205.558276000003;71.969
PARANAPANEMA;2022-04-06;2216.868;94.0535;2186.275;92.7556
SUDESTE;2022-04-06;6069.8550000000005;81.7916;5891.779000000001;79.392
SUL;2022-04-06;7077.182000000001;221.2152;6669.409000000001;208.4692
TELES PIRES;2022-04-06;4648.094;141.6935;3310.95;100.9317
BELO MONTE;2022-04-07;12507.594;114.9781;11191.937;102.8838
IGUACU;2022-04-07;3861.781;117.5874;3852.585;117.3074
ITAIPU;2022-04-07;2978.637636;83.8193;2978.637636;83.8193
MADEIRA;2022-04-07;10364.314999999999;88.8491;7860.227;67.3826
MANAUS-AMAPA;2022-04-07;2527.7999999999997;166.4108;1055.913;69.5131
NORDESTE;2022-04-07;8554.251;73.9091;8543.526;73.8164
NORTE;2022-04-07;16987.79;116.3283;6493.356000000001;44.4649
PARANA;2022-04-07;18953.009507999996;71.0227;18935.296507999996;70.9563
PARANAPANEMA;2022-04-07;2102.256856;89.191;2095.016856;88.8839
SUDESTE;2022-04-07;5818.697000000001;78.4072;5564.949;74.9879
SUL;2022-04-07;6269.909000000001;195.9818;6077.63;189.9717
TELES PIRES;2022-04-07;4729.269;144.1681;3438.245;104.8122
BELO MONTE;2022-04-08;12495.198;114.8642;11192.216999999999;102.8863
IGUACU;2022-04-08;4066.288;123.8145;4059.966;123.622
ITAIPU;2022-04-08;2850.577392;80.2156;2850.577392;80.2156
MADEIRA;2022-04-08;10199.190999999999;87.4336;8151.516;69.8797
MANAUS-AMAPA;2022-04-08;2556.6820000000002;168.3122;1129.809;74.3779
NORDESTE;2022-04-08;8020.268;69.2955;8010.258;69.209
NORTE;2022-04-08;16485.204;112.8867;7159.0419999999995;49.0234
PARANA;2022-04-08;18729.4288;70.1848;18708.1718;70.1052
PARANAPANEMA;2022-04-08;1872.433808;79.4405;1865.2848079999999;79.1372
SUDESTE;2022-04-08;5630.111;75.866;5378.096;72.4701
SUL;2022-04-08;5841.411;182.588;5750.227;179.7378
TELES PIRES;2022-04-08;4666.091;142.2421;3409.102;103.9238
BELO MONTE;2022-04-09;12497.015;114.8809;11212.768;103.0752
IGUACU;2022-04-09;4870.847;148.3125;4811.55;146.507
ITAIPU;2022-04-09;2841.0709599999996;79.9481;2841.0709599999996;79.9481
MADEIRA;2022-04-09;10002.161;85.7445;9161.439999999999;78.5373
MANAUS-AMAPA;2022-04-09;2595.3999999999996;170.8611;1117.613;73.575
NORDESTE;2022-04-09;7607.647000000001;65.7304;7590.487000000001;65.5821
NORTE;2022-04-09;15986.657;109.4728;6896.273;47.224
PARANA;2022-04-09;18469.241084;69.2098;18450.249083999995;69.1387
PARANAPANEMA;2022-04-09;1657.918956;70.3394;1629.081956;69.116
SUDESTE;2022-04-09;5517.052999999999;74.3425;5211.959999999999;70.2314
SUL;2022-04-09;5906.5960000000005;184.6256;5722.628000000001;178.8752
TELES PIRES;2022-04-09;4490.563999999999;136.8913;3338.004;101.7564
BELO MONTE;2022-04-10;12489.1;114.8081;11223.112;103.1703
IGUACU;2022-04-10;5564.85;169.4442;5455.941;166.128
ITAIPU;2022-04-10;2860.852124;80.5048;2860.852124;80.5048
MADEIRA;2022-04-10;9769.675;83.7515;8626.635999999999;73.9527
MANAUS-AMAPA;2022-04-10;2627.205;172.9549;1071.461;70.5367
NORDESTE;2022-04-10;7351.544;63.5177;7332.239;63.3509
NORTE;2022-04-10;15629.020999999999;107.0238;6538.637;44.775
PARANA;2022-04-10;18143.320744000004;67.9885;18123.812744000003;67.9154
PARANAPANEMA;2022-04-10;1552.843132;65.8814;1535.677132;65.1531
SUDESTE;2022-04-10;5528.3809999999985;74.4952;5216.798;70.2966
SUL;2022-04-10;5633.279;176.0823;5405.240999999999;168.9544
TELES PIRES;2022-04-10;4204.808;128.1803;3004.276;91.583
BELO MONTE;2022-04-11;12464.184000000001;114.5791;11238.481999999998;103.3116
IGUACU;2022-04-11;6094.2029999999995;185.5625;6083.858;185.2475
ITAIPU;2022-04-11;2788.7241200000003;78.4751;2788.7241200000003;78.4751
MADEIRA;2022-04-11;9547.578000000001;81.8475;8903.542000000001;76.3265
MANAUS-AMAPA;2022-04-11;2664.8179999999998;175.431;1106.909;72.8703
NORDESTE;2022-04-11;7221.275;62.3921;7201.969999999999;62.2253
NORTE;2022-04-11;15152.515;103.7608;6908.515;47.3079
PARANA;2022-04-11;17938.320212000002;67.2203;17924.711212000002;67.1693
PARANAPANEMA;2022-04-11;1514.150668;64.2398;1501.410668;63.6993
SUDESTE;2022-04-11;5456.398000000001;73.5252;5185.416000000001;69.8737
SUL;2022-04-11;5604.327000000002;175.1774;5418.475;169.3681
TELES PIRES;2022-04-11;4004.041;122.06;3031.193;92.4035
BELO MONTE;2022-04-12;12423.550000000001;114.2056;11287.939;103.7663
IGUACU;2022-04-12;8004.974;243.7436;7998.936;243.5597
ITAIPU;2022-04-12;2972.880508;83.6572;2972.880508;83.6572
MADEIRA;2022-04-12;9379.012999999999;80.4025;8758.630000000001;75.0842
MANAUS-AMAPA;2022-04-12;2692.9840000000004;177.2852;1062.702;69.9601
NORDESTE;2022-04-12;7094.894;61.3002;7065.579000000001;61.0469
NORTE;2022-04-12;14734.916000000001;100.9012;8223.805;56.3146
PARANA;2022-04-12;17800.871392;66.7052;17767.596392;66.5806
PARANAPANEMA;2022-04-12;1530.7160999999996;64.9426;1505.2021;63.8602
SUDESTE;2022-04-12;5339.749999999999;71.9534;5119.6399999999985;68.9874
SUL;2022-04-12;6034.018;188.6085;5696.895999999999;178.0709
TELES PIRES;2022-04-12;3856.9629999999997;117.5765;2938.041;89.5639
BELO MONTE;2022-04-13;12371.741;113.7293;11360.919;104.4371
IGUACU;2022-04-13;8442.288;257.0593;8442.288;257.0593
ITAIPU;2022-04-13;4431.749036;124.71;4431.749036;124.71
MADEIRA;2022-04-13;9259.499;79.378;8702.095;74.5996
MANAUS-AMAPA;2022-04-13;2703.421;177.9723;1066.047;70.1803
NORDESTE;2022-04-13;6926.794;59.8478;6912.494;59.7243
NORTE;2022-04-13;13993.789;95.8261;8294.437;56.7983
PARANA;2022-04-13;17561.341904;65.8077;17533.912903999997;65.7049
PARANAPANEMA;2022-04-13;1686.83706;71.5663;1674.00006;71.0217
SUDESTE;2022-04-13;5281.135;71.1635;5078.966;68.4393
SUL;2022-04-13;6101.827;190.728;5733.417;179.2124
TELES PIRES;2022-04-13;3742.2569999999996;114.0798;2881.358;87.8359
BELO MONTE;2022-04-14;12026.533;110.5559;11067.929;101.7438
IGUACU;2022-04-14;8116.2080000000005;247.1305;8116.208;247.1305
ITAIPU;2022-04-14;5589.392743999999;157.2862;5589.392743999999;157.2862
MADEIRA;2022-04-14;9176.021;78.6623;8597.191;73.7003
MANAUS-AMAPA;2022-04-14;2719.709;179.0446;1082.5249999999999;71.2651
NORDESTE;2022-04-14;6776.4259999999995;58.5486;6753.546;58.3509
NORTE;2022-04-14;13673.77;93.6347;7658.947;52.4466
PARANA;2022-04-14;17181.057236000004;64.3826;17160.037235999993;64.3038
PARANAPANEMA;2022-04-14;1801.5670199999997;76.4339;1795.1100199999998;76.1599
SUDESTE;2022-04-14;5513.004;74.288;5298.932000000001;71.4033
SUL;2022-04-14;5494.852;171.7555;5228.239;163.4218
TELES PIRES;2022-04-14;3626.341;110.5462;2800.4410000000003;85.3692
BELO MONTE;2022-04-15;11527.986;105.9729;10534.958;96.8444
IGUACU;2022-04-15;7211.2919999999995;219.5767;7162.592;218.0939
ITAIPU;2022-04-15;5648.910384;158.9611;5648.910384;158.9611
MADEIRA;2022-04-15;9138.295;78.3389;8090.388;69.3556
MANAUS-AMAPA;2022-04-15;2743.483;180.6097;1054.704;69.4336
NORDESTE;2022-04-15;6585.536;56.8993;6563.371;56.7078
NORTE;2022-04-15;13197.454;90.373;6915.526000000001;47.3559
PARANA;2022-04-15;16924.691088;63.4219;16896.867088000003;63.3177
PARANAPANEMA;2022-04-15;1843.3895280000002;78.2082;1817.237528;77.0987
SUDESTE;2022-04-15;5658.032;76.2422;5374.686999999999;72.4241
SUL;2022-04-15;4676.51;146.1761;4431.755;138.5257
TELES PIRES;2022-04-15;3549.689;108.2095;2539.138;77.4036
BELO MONTE;2022-04-16;11305.973;103.932;10230.556;94.0461
IGUACU;2022-04-16;6416.379;195.3724;6353.357;193.4535
ITAIPU;2022-04-16;5199.331956;146.3099;5199.331956;146.3099
MADEIRA;2022-04-16;9132.032;78.2852;8620.278999999999;73.8982
MANAUS-AMAPA;2022-04-16;2757.241;181.5154;1044.643;68.7712
NORDESTE;2022-04-16;6382.636;55.1463;6361.901;54.9671
NORTE;2022-04-16;12859.007;88.0554;6577.079;45.0383
PARANA;2022-04-16;16863.983756000005;63.1944;16837.06475600001;63.0936
PARANAPANEMA;2022-04-16;1797.171288;76.2474;1784.719288;75.7191
SUDESTE;2022-04-16;5832.223000000001;78.5895;5509.461;74.2402
SUL;2022-04-16;3991.494;124.7642;3756.374;117.4149
TELES PIRES;2022-04-16;3572.607;108.9081;2714.177;82.7396
BELO MONTE;2022-04-17;11004.768999999998;101.1632;9879.075;90.815
IGUACU;2022-04-17;5813.066;177.0021;5695.204000000001;173.4133
ITAIPU;2022-04-17;4665.701507999999;131.2935;4665.701507999999;131.2935
MADEIRA;2022-04-17;9135.053;78.3111;6878.673000000001;58.9681
MANAUS-AMAPA;2022-04-17;2737.5109999999995;180.2166;920.72;60.6131
NORDESTE;2022-04-17;6267.749;54.1536;6253.4490000000005;54.0301
NORTE;2022-04-17;12673.646999999999;86.7861;6391.719;43.769
PARANA;2022-04-17;16833.22087600001;63.0792;16802.478876000012;62.964
PARANAPANEMA;2022-04-17;1688.6296160000002;71.6423;1676.1776160000002;71.114
SUDESTE;2022-04-17;5679.633999999999;76.5333;5403.496;72.8123
SUL;2022-04-17;3446.46;107.7278;3223.936;100.7723
TELES PIRES;2022-04-17;3616.187;110.2366;2303.1839999999997;70.2108
BELO MONTE;2022-04-18;10721.998000000001;98.5638;9652.231;88.7297
IGUACU;2022-04-18;5326.955;162.2005;5271.526;160.5128
ITAIPU;2022-04-18;4219.2474999999995;118.7302;4219.2474999999995;118.7302
MADEIRA;2022-04-18;9149.535;78.4353;8567.131000000001;73.4426
MANAUS-AMAPA;2022-04-18;2707.227;178.2229;989.428;65.1363
NORDESTE;2022-04-18;6118.456;52.8637;6102.725;52.7278
NORTE;2022-04-18;12948.510999999999;88.6683;6982.054;47.8114
PARANA;2022-04-18;16721.11211599999;62.6591;16688.156115999984;62.5356
PARANAPANEMA;2022-04-18;1577.508384;66.9279;1565.056384;66.3996
SUDESTE;2022-04-18;5465.684;73.6503;5235.54;70.5491
SUL;2022-04-18;3010.658;94.1057;2843.301;88.8745
TELES PIRES;2022-04-18;3640.715;110.9843;3050.022;92.9775
BELO MONTE;2022-04-19;10439.600999999999;95.9678;9468.749;87.0431
IGUACU;2022-04-19;4906.222;149.3896;4849.083;147.6498
ITAIPU;2022-04-19;3837.9863079999996;108.0014;3837.9863079999996;108.0014
MADEIRA;2022-04-19;9125.564;78.2298;8401.89;72.026
MANAUS-AMAPA;2022-04-19;2694.634;177.3939;972.654;64.032
NORDESTE;2022-04-19;6005.058;51.884;5988.613;51.7419
NORTE;2022-04-19;12994.989;88.9866;7257.657;49.6987
PARANA;2022-04-19;16538.21633999999;61.9737;16510.479339999994;61.8698
PARANAPANEMA;2022-04-19;1484.794352;62.9944;1461.109352;61.9895
SUDESTE;2022-04-19;5223.758;70.3904;4956.908;66.7946
SUL;2022-04-19;2703.3050000000003;84.4986;2555.895;79.8909
TELES PIRES;2022-04-19;3628.786;110.6207;3281.6450000000004;100.0384
BELO MONTE;2022-04-20;10233.651;94.0745;9393.987;86.3558
IGUACU;2022-04-20;4585.983;139.6387;4533.714;138.0471
ITAIPU;2022-04-20;3553.74604;100.0029;3553.74604;100.0029
MADEIRA;2022-04-20;9085.494999999999;77.8863;8818.010999999999;75.5933
MANAUS-AMAPA;2022-04-20;2664.098;175.3836;890.008;58.5912
NORDESTE;2022-04-20;5884.824;50.8451;5866.949;50.6907
NORTE;2022-04-20;13248.42;90.722;6642.406;45.4856
PARANA;2022-04-20;16289.150351999999;61.0404;16253.851352;60.9081
PARANAPANEMA;2022-04-20;1384.0896080000002;58.7218;1371.637608;58.1935
SUDESTE;2022-04-20;5056.985;68.1431;4825.447;65.0231
SUL;2022-04-20;2509.7610000000004;78.4489;2419.8810000000003;75.6395
TELES PIRES;2022-04-20;3636.096;110.8435;3466.532;105.6745
BELO MONTE;2022-04-21;10143.588;93.2466;9306.716000000002;85.5535
IGUACU;2022-04-21;4342.179;132.2151;4313.777;131.3503
ITAIPU;2022-04-21;3371.7716240000004;94.8821;3371.7716240000004;94.8821
MADEIRA;2022-04-21;9012.086;77.257;8840.913;75.7896
MANAUS-AMAPA;2022-04-21;2623.859;172.7346;870.4010000000001;57.3005
NORDESTE;2022-04-21;5755.734;49.7298;5736.429;49.563
NORTE;2022-04-21;13514.991;92.5474;6080.52;41.6379
PARANA;2022-04-21;15940.470515999996;59.7338;15918.665515999995;59.652
PARANAPANEMA;2022-04-21;1330.5878599999999;56.4519;1318.1358599999999;55.9237
SUDESTE;2022-04-21;4884.7300000000005;65.8219;4667.478;62.8945
SUL;2022-04-21;2465.06;77.0517;2377.753;74.3227
TELES PIRES;2022-04-21;3646.046;111.1468;3459.502;105.4602
BELO MONTE;2022-04-22;10059.092999999999;92.4699;9204.542;84.6143
IGUACU;2022-04-22;5177.543;157.6511;5125.396;156.0633
ITAIPU;2022-04-22;3242.809908;91.2531;3242.809908;91.2531
MADEIRA;2022-04-22;8849.425;75.8626;8507.975;72.9354
MANAUS-AMAPA;2022-04-22;2575.725;169.5658;878.258;57.8177
NORDESTE;2022-04-22;5613.1179999999995;48.4976;4921.327;42.5205
NORTE;2022-04-22;13483.831;92.334;6424.605;43.9942
PARANA;2022-04-22;15577.762392000006;58.3746;15548.287392000007;58.2641
PARANAPANEMA;2022-04-22;1267.7737000000002;53.787;1239.1547;52.5728
SUDESTE;2022-04-22;4687.589999999999;63.1655;4459.939;60.0979
SUL;2022-04-22;2466.256;77.0891;2378.946;74.36
TELES PIRES;2022-04-22;3581.893;109.1912;3538.593;107.8712
BELO MONTE;2022-04-23;10066.923999999999;92.5419;9286.805999999999;85.3705
IGUACU;2022-04-23;7634.700999999999;232.4691;7587.771;231.0401
ITAIPU;2022-04-23;3312.0695920000003;93.2021;3312.0695920000003;93.2021
MADEIRA;2022-04-23;8563.99;73.4156;8419.753;72.1792
MANAUS-AMAPA;2022-04-23;2564.933;168.8554;891.639;58.6986
NORDESTE;2022-04-23;5437.673;46.9817;4463.117;38.5615
NORTE;2022-04-23;13233.729;90.6214;6258.201999999999;42.8547
PARANA;2022-04-23;15177.322324000004;56.874;15147.634324000002;56.7628
PARANAPANEMA;2022-04-23;1243.5820840000001;52.7606;1231.130084;52.2323
SUDESTE;2022-04-23;4558.1359999999995;61.4211;3871.9939999999997;52.1753
SUL;2022-04-23;3055.361;95.503;2809.419999999999;87.8155
TELES PIRES;2022-04-23;3290.25;100.3007;3174.7160000000003;96.7787
BELO MONTE;2022-04-24;10156.403999999999;93.3644;9447.578;86.8484
IGUACU;2022-04-24;8791.945;267.7061;8494.807;258.6585
ITAIPU;2022-04-24;3696.742036;104.0268;3696.742036;104.0268
MADEIRA;2022-04-24;8307.711000000001;71.2187;7117.855;61.0185
MANAUS-AMAPA;2022-04-24;2603.6879999999996;171.4067;903.8749999999999;59.5041
NORDESTE;2022-04-24;5258.582;45.4344;3435.3709999999996;29.6818
NORTE;2022-04-24;13179.946;90.2531;6413.781999999999;43.92
PARANA;2022-04-24;14718.684004000004;55.1554;14689.210004000002;55.0449
PARANAPANEMA;2022-04-24;1277.66496;54.2066;1265.2129599999998;53.6783
SUDESTE;2022-04-24;4455.452;60.0374;4120.32;55.5215
SUL;2022-04-24;3478.931;108.7428;3146.738;98.3592
TELES PIRES;2022-04-24;3065.082;93.4366;2825.523;86.1338
BELO MONTE;2022-04-25;10270.726;94.4154;9438.156;86.7618
IGUACU;2022-04-25;8576.682999999999;261.1515;8244.525;251.0377
ITAIPU;2022-04-25;4084.7950000000005;114.9467;4084.7950000000005;114.9467
MADEIRA;2022-04-25;8128.719;69.6842;7961.6900000000005;68.2524
MANAUS-AMAPA;2022-04-25;2650.087;174.4612;968.726;63.7734
NORDESTE;2022-04-25;5098.548;44.0517;3721.777;32.1563
NORTE;2022-04-25;12983.903;88.9106;6600.071;45.1957
PARANA;2022-04-25;14277.403612000007;53.5017;14255.250612000002;53.4187
PARANAPANEMA;2022-04-25;1267.1553880000001;53.7607;1235.2383879999998;52.4066
SUDESTE;2022-04-25;4370.707;58.8955;4166.342000000001;56.1416
SUL;2022-04-25;3598.133;112.4687;3337.671999999999;104.3274
TELES PIRES;2022-04-25;2938.21;89.569;2924.8340000000003;89.1613
BELO MONTE;2022-04-26;10430.696;95.8859;9486.697;87.208
IGUACU;2022-04-26;7733.378;235.4737;7483.947;227.8788
ITAIPU;2022-04-26;3962.6967639999993;111.5108;3962.6967639999993;111.5108
MADEIRA;2022-04-26;7928.034000000001;67.9638;7834.193;67.1594
MANAUS-AMAPA;2022-04-26;2681.246;176.5125;1019.7620000000001;67.1332
NORDESTE;2022-04-26;4998.978;43.1914;3633.3150000000005;31.392
NORTE;2022-04-26;12535.538;85.8404;6252.142000000001;42.8132
PARANA;2022-04-26;13906.530443999993;52.112;13880.626444000001;52.0149
PARANAPANEMA;2022-04-26;1231.272792;52.2384;1212.4177920000002;51.4384
SUDESTE;2022-04-26;4246.808999999999;57.2259;4066.8349999999996;54.8008
SUL;2022-04-26;3712.5769999999993;116.046;3494.4649999999992;109.2283
TELES PIRES;2022-04-26;3006.279;91.6441;3004.693;91.5957
BELO MONTE;2022-04-27;10664.607;98.0362;9735.969;89.4995
IGUACU;2022-04-27;6912.656;210.4836;6735.101;205.0772
ITAIPU;2022-04-27;3745.605916;105.4018;3745.605916;105.4018
MADEIRA;2022-04-27;7758.463;66.5102;7623.122;65.35
MANAUS-AMAPA;2022-04-27;2675.247;176.1176;1015.479;66.8513
NORDESTE;2022-04-27;4968.415;42.9273;3734.3599999999997;32.265
NORTE;2022-04-27;12257.42;83.9359;5865.781;40.1675
PARANA;2022-04-27;13572.364296000003;50.8597;13544.641295999998;50.7559
PARANAPANEMA;2022-04-27;1199.8757879999998;50.9063;1171.175788;49.6887
SUDESTE;2022-04-27;4190.217;56.4634;4023.869999999999;54.2218
SUL;2022-04-27;4109.32;128.4472;3691.438;115.3852
TELES PIRES;2022-04-27;3041.694;92.7237;3041.24;92.7098
BELO MONTE;2022-04-28;10832.323;99.5779;9926.6;91.2519
IGUACU;2022-04-28;6304.264;191.9586;6205.419000000001;188.9489
ITAIPU;2022-04-28;3651.88356;102.7645;3651.88356;102.7645
MADEIRA;2022-04-28;7581.313;64.9915;7505.719;64.3435
MANAUS-AMAPA;2022-04-28;2655.104;174.7915;1012.518;66.6564
NORDESTE;2022-04-28;4916.801;42.4814;4042.941;34.9312
NORTE;2022-04-28;11964.662999999999;81.9311;5794.152;39.677
PARANA;2022-04-28;13269.620731999996;49.7253;13243.286731999997;49.6266
PARANAPANEMA;2022-04-28;1162.087708;49.3031;1148.866708;48.7422
SUDESTE;2022-04-28;4138.768;55.7701;3973.8000000000006;53.5471
SUL;2022-04-28;4004.9750000000004;125.1856;3570.2700000000004;111.5978
TELES PIRES;2022-04-28;2994.8970000000004;91.2971;2986.0560000000005;91.0276
BELO MONTE;2022-04-29;10926.178;100.4407;10045.554;92.3454
IGUACU;2022-04-29;5935.338;180.7252;5871.648;178.7859
ITAIPU;2022-04-29;3474.9287039999995;97.785;3474.9287039999995;97.785
MADEIRA;2022-04-29;7448.152;63.85;7386.46;63.3211
MANAUS-AMAPA;2022-04-29;2633.623;173.3774;1075.153;70.7798
NORDESTE;2022-04-29;4818.222000000001;41.6297;3766.5570000000002;32.5432
NORTE;2022-04-29;11473.712;78.5692;5633.113;38.5742
PARANA;2022-04-29;12954.484475999996;48.5444;12926.760475999998;48.4405
PARANAPANEMA;2022-04-29;1148.18882;48.7134;1135.73682;48.1851
SUDESTE;2022-04-29;4198.248;56.5716;4017.0679999999993;54.1302
SUL;2022-04-29;3884.898;121.4323;3483.620000000001;108.8893
TELES PIRES;2022-04-29;2894.085;88.2239;2890.6839999999997;88.1202
BELO MONTE;2022-04-30;10994.39;101.0678;10139.534;93.2094
IGUACU;2022-04-30;5672.005;172.707;5569.805;169.5951
ITAIPU;2022-04-30;3266.3301319999996;91.915;3266.3301319999996;91.915
MADEIRA;2022-04-30;7344.379;62.9604;7205.355;61.7686
MANAUS-AMAPA;2022-04-30;2608.103;171.6973;1202.497;79.1631
NORDESTE;2022-04-30;4744.099;40.9892;3389.1200000000003;29.2821
NORTE;2022-04-30;10817.276;74.0741;5205.860000000001;35.6485
PARANA;2022-04-30;12609.704500000002;47.2524;12583.718500000003;47.155
PARANAPANEMA;2022-04-30;1126.5723679999999;47.7963;1114.120368;47.268
SUDESTE;2022-04-30;4994.968000000001;67.3074;4785.878;64.4899
SUL;2022-04-30;3979.2610000000004;124.3818;3669.063;114.6858
TELES PIRES;2022-04-30;2747.5370000000003;83.7565;2740.2830000000004;83.5354
BELO MONTE;2022-05-01;10999.014000000001;117.0636;10169.593;108.236
IGUACU;2022-05-01;5579.92;135.9646;5430.776;132.3305
ITAIPU;2022-05-01;3091.7211520000005;88.7149;3091.7211520000005;88.7149
MADEIRA;2022-05-01;7174.323;80.8164;5726.662;64.5089
MANAUS-AMAPA;2022-05-01;2570.5170000000003;151.2812;987.457;58.1143
NORDESTE;2022-05-01;4594.264999999999;65.7434;2753.37;39.4004
NORTE;2022-05-01;10379.502;111.6845;4624.184;49.7567
PARANA;2022-05-01;12458.225607999997;66.9676;12421.220607999998;66.7686
PARANAPANEMA;2022-05-01;1094.03324;46.8955;1064.05224;45.6104
SUDESTE;2022-05-01;4536.030000000001;97.5959;4326.2620000000015;93.0826
SUL;2022-05-01;5496.873000000001;125.1749;5149.066000000001;117.2546
TELES PIRES;2022-05-01;2599.266;123.0255;2235.693;105.8173
BELO MONTE;2022-05-02;11000.013;117.0743;10200.560000000001;108.5656
IGUACU;2022-05-02;5596.880999999999;136.3779;5509.486;134.2484
ITAIPU;2022-05-02;3013.3647960000003;86.4665;3013.3647960000003;86.4665
MADEIRA;2022-05-02;7012.679;78.9955;6749.2919999999995;76.0285
MANAUS-AMAPA;2022-05-02;2528.077;148.7835;1074.279;63.2239
NORDESTE;2022-05-02;4448.183;63.653;4015.929;57.4675
NORTE;2022-05-02;10090.455000000002;108.5744;5208.0470000000005;56.0391
PARANA;2022-05-02;12269.724000000002;65.9543;12239.556999999997;65.7921
PARANAPANEMA;2022-05-02;1110.5212040000001;47.6022;1096.234204;46.9898
SUDESTE;2022-05-02;4452.067000000002;95.7894;4243.392000000001;91.2996
SUL;2022-05-02;11355.518;258.588;9778.037;222.6656
TELES PIRES;2022-05-02;2444.871;115.7178;2412.574;114.1892
BELO MONTE;2022-05-03;10862.255;115.6081;10090.082999999999;107.3898
IGUACU;2022-05-03;6338.885;154.4582;6283.25;153.1025
ITAIPU;2022-05-03;2983.5854879999997;85.612;2983.5854879999997;85.612
MADEIRA;2022-05-03;6851.231;77.1768;6519.293;73.4377
MANAUS-AMAPA;2022-05-03;2456.672;144.5812;1104.9769999999999;65.0306
NORDESTE;2022-05-03;4348.302;62.2237;4330.427000000001;61.9679
NORTE;2022-05-03;9685.739;104.2196;6721.196;72.3208
PARANA;2022-05-03;12076.651052000005;64.9165;12046.831052000005;64.7562
PARANAPANEMA;2022-05-03;1162.57746;49.8336;1149.54746;49.2751
SUDESTE;2022-05-03;4228.5019999999995;90.9792;4078.004000000001;87.7411
SUL;2022-05-03;28280.291999999998;643.9993;22895.816;521.3839
TELES PIRES;2022-05-03;2309.025;109.2881;2274.2889999999998;107.644
BELO MONTE;2022-05-04;10752.637999999999;114.4414;10028.34;106.7326
IGUACU;2022-05-04;7738.795999999999;188.5695;7519.798;183.2332
ITAIPU;2022-05-04;3171.501424;91.0041;3171.501424;91.0041
MADEIRA;2022-05-04;6701.128000000001;75.486;6436.380999999999;72.5037
